node_id,authority_score,pagerank_score,authority_rank,pagerank_rank
552,0.000000000000e+00,5.048837521545e-05,2716,2716
553,0.000000000000e+00,5.048837521545e-05,2717,2717
554,9.872824593879e-05,8.074903600132e-05,2318,2076
555,0.000000000000e+00,5.048837521545e-05,2718,2718
556,0.000000000000e+00,5.048837521545e-05,2719,2719
557,0.000000000000e+00,5.048837521545e-05,2720,2720
558,0.000000000000e+00,5.048837521545e-05,2721,2721
559,1.066208784193e-02,3.239046538885e-04,1236,790
560,5.726680365692e-03,4.127621105573e-04,1551,563
561,0.000000000000e+00,5.048837521545e-05,2722,2722
562,0.000000000000e+00,5.048837521545e-05,2723,2723
563,0.000000000000e+00,5.048837521545e-05,2724,2724
564,2.010898954617e-03,9.788320531620e-05,2020,1910
565,6.862958543321e-05,3.102501977749e-04,2325,842
566,2.043587862727e-03,9.225291113399e-05,2012,1984
567,2.597016612124e-03,3.300578535561e-04,1926,770
568,0.000000000000e+00,5.048837521545e-05,2725,2725
569,0.000000000000e+00,5.048837521545e-05,2726,2726
570,0.000000000000e+00,5.048837521545e-05,2727,2727
571,0.000000000000e+00,5.048837521545e-05,2728,2728
572,0.000000000000e+00,5.048837521545e-05,2729,2729
573,0.000000000000e+00,5.048837521545e-05,2730,2730
574,0.000000000000e+00,5.048837521545e-05,2731,2731
575,6.886985068739e-03,6.594728842524e-05,1464,2232
576,0.000000000000e+00,5.048837521545e-05,2732,2732
577,0.000000000000e+00,5.048837521545e-05,2733,2733
578,0.000000000000e+00,5.048837521545e-05,2734,2734
579,2.257305290904e-02,3.757038059794e-04,613,645
580,0.000000000000e+00,5.048837521545e-05,2735,2735
581,8.279317684409e-04,1.085513307985e-04,2189,1833
582,0.000000000000e+00,5.048837521545e-05,2736,2736
583,0.000000000000e+00,5.048837521545e-05,2737,2737
584,1.968099671429e-03,2.251750265093e-04,2027,1179
585,0.000000000000e+00,5.048837521545e-05,2738,2738
586,9.953893311558e-04,1.047355560048e-04,2160,1870
587,1.182351358420e-02,2.342761278568e-04,1175,1143
588,0.000000000000e+00,5.048837521545e-05,2739,2739
589,2.257528858858e-03,2.167584257847e-04,1983,1216
590,3.136882785191e-03,1.918453023334e-04,1856,1343
591,0.000000000000e+00,5.048837521545e-05,2740,2740
592,1.819104341195e-03,1.215784976774e-04,2043,1722
593,0.000000000000e+00,5.048837521545e-05,2741,2741
594,0.000000000000e+00,5.048837521545e-05,2742,2742
595,0.000000000000e+00,5.048837521545e-05,2743,2743
596,0.000000000000e+00,5.048837521545e-05,2744,2744
597,0.000000000000e+00,5.048837521545e-05,2745,2745
598,0.000000000000e+00,5.048837521545e-05,2746,2746
599,0.000000000000e+00,5.048837521545e-05,2747,2747
600,1.414227445750e-02,7.298911990208e-04,1040,192
601,1.191222946313e-03,9.041960324905e-05,2132,1999
602,0.000000000000e+00,5.048837521545e-05,2748,2748
604,9.690186895216e-04,1.792686769349e-04,2166,1393
605,0.000000000000e+00,5.048837521545e-05,2749,2749
606,9.115058583502e-04,1.324439972845e-04,2180,1652
607,2.141299277463e-03,1.475022542101e-04,2005,1554
608,4.580408764955e-02,4.884284620052e-04,72,418
609,3.510452390612e-03,2.626004892376e-04,1797,1014
610,0.000000000000e+00,5.048837521545e-05,2750,2750
611,3.124060381442e-03,2.145874510102e-04,1860,1232
612,0.000000000000e+00,5.048837521545e-05,2751,2751
613,2.969438561478e-03,2.044901009125e-04,1882,1271
614,0.000000000000e+00,5.048837521545e-05,2752,2752
615,0.000000000000e+00,5.048837521545e-05,2753,2753
616,1.588505459374e-03,9.532046796922e-05,2078,1932
617,2.382943284299e-03,6.400169564301e-05,1962,2254
618,6.440690148424e-04,5.347674801079e-05,2223,2347
619,1.176618050009e-03,8.110620846411e-05,2136,2075
620,0.000000000000e+00,5.048837521545e-05,2754,2754
621,0.000000000000e+00,5.048837521545e-05,2755,2755
622,2.186727534765e-03,1.264366255575e-04,1995,1696
624,2.555158071139e-03,8.382175888948e-05,1930,2048
625,0.000000000000e+00,5.048837521545e-05,2756,2756
626,8.494299221762e-03,4.367528918013e-04,1360,510
627,3.053166855452e-03,1.247281567509e-04,1872,1702
628,2.491013501150e-03,1.272470559683e-04,1939,1686
631,3.283877184610e-03,8.774072249621e-05,1831,2019
632,0.000000000000e+00,5.048837521545e-05,2757,2757
633,2.937577006508e-02,2.741905317928e-04,348,970
634,0.000000000000e+00,5.048837521545e-05,2758,2758
635,0.000000000000e+00,5.048837521545e-05,2759,2759
636,5.371541240059e-03,2.003530716454e-04,1584,1292
637,8.162350383321e-03,2.043936158818e-04,1384,1272
638,0.000000000000e+00,5.048837521545e-05,2760,2760
639,0.000000000000e+00,5.048837521545e-05,2761,2761
640,0.000000000000e+00,5.048837521545e-05,2762,2762
641,0.000000000000e+00,5.048837521545e-05,2763,2763
642,0.000000000000e+00,5.048837521545e-05,2764,2764
643,9.820718873211e-03,1.540968909137e-04,1291,1519
644,1.173554022149e-02,7.570063668588e-04,1181,177
645,6.479400721296e-04,6.982546580781e-05,2221,2186
646,0.000000000000e+00,5.048837521545e-05,2765,2765
647,1.050966752068e-02,1.686830201496e-04,1244,1444
648,0.000000000000e+00,5.048837521545e-05,2766,2766
649,0.000000000000e+00,5.048837521545e-05,2767,2767
650,2.353388339438e-03,6.757148430385e-05,1969,2206
651,0.000000000000e+00,5.048837521545e-05,2768,2768
652,0.000000000000e+00,5.048837521545e-05,2769,2769
653,0.000000000000e+00,5.048837521545e-05,2770,2770
654,0.000000000000e+00,5.048837521545e-05,2771,2771
655,0.000000000000e+00,5.048837521545e-05,2772,2772
656,5.988952533532e-03,4.048002242291e-04,1528,577
657,1.624305261227e-03,9.760643591961e-05,2070,1916
658,3.551148584984e-03,1.378743085122e-04,1794,1616
659,9.027559049293e-03,2.027726267790e-04,1335,1281
661,0.000000000000e+00,5.048837521545e-05,2773,2773
662,0.000000000000e+00,5.048837521545e-05,2774,2774
663,1.174351203103e-02,2.781991879647e-04,1180,954
664,4.119034682108e-03,1.460013566510e-04,1723,1565
665,1.382163194395e-02,1.643066039802e-03,1060,32
666,0.000000000000e+00,5.048837521545e-05,2775,2775
667,7.063078671054e-03,4.260538136257e-04,1454,536
668,3.024622039565e-03,7.333405899913e-05,1877,2152
669,0.000000000000e+00,5.048837521545e-05,2776,2776
670,1.728321482263e-03,1.150336582130e-04,2054,1777
672,0.000000000000e+00,5.048837521545e-05,2777,2777
673,8.410513068057e-03,2.315476884995e-04,1367,1153
674,3.584583801478e-03,7.958881681692e-05,1786,2084
675,4.659093572669e-03,1.180329188541e-04,1655,1745
676,0.000000000000e+00,5.048837521545e-05,2778,2778
677,5.468980337784e-03,3.240644045032e-04,1577,789
678,0.000000000000e+00,5.048837521545e-05,2779,2779
679,0.000000000000e+00,5.048837521545e-05,2780,2780
681,4.634003713843e-03,1.305334586011e-04,1660,1667
682,3.775707166889e-03,1.604035461155e-04,1769,1487
683,0.000000000000e+00,5.048837521545e-05,2781,2781
684,2.966963431061e-03,1.615995385545e-04,1884,1476
686,3.515952612637e-03,1.167158747450e-04,1796,1754
687,2.828959331915e-03,7.064205337977e-05,1902,2179
688,0.000000000000e+00,5.048837521545e-05,2782,2782
689,0.000000000000e+00,5.048837521545e-05,2783,2783
690,0.000000000000e+00,5.048837521545e-05,2784,2784
691,5.920941824996e-03,1.199290690124e-04,1534,1732
692,0.000000000000e+00,5.048837521545e-05,2785,2785
693,0.000000000000e+00,5.048837521545e-05,2786,2786
694,1.793683626442e-03,9.727880451216e-05,2046,1919
695,0.000000000000e+00,5.048837521545e-05,2787,2787
696,6.156258057230e-03,2.809761896812e-04,1515,946
697,1.394165409115e-02,2.568120092126e-04,1053,1043
698,0.000000000000e+00,5.048837521545e-05,2788,2788
699,0.000000000000e+00,5.048837521545e-05,2789,2789
700,5.211287732262e-03,7.370995544034e-05,1604,2147
701,0.000000000000e+00,5.048837521545e-05,2790,2790
703,0.000000000000e+00,5.048837521545e-05,2791,2791
704,1.223474600442e-02,2.448757452351e-04,1155,1087
705,6.005738732808e-03,7.550030930098e-05,1526,2123
706,6.945891754604e-03,9.682714923564e-05,1461,1926
707,9.979646607824e-03,1.130701723535e-04,1278,1796
708,0.000000000000e+00,5.048837521545e-05,2792,2792
709,0.000000000000e+00,5.048837521545e-05,2793,2793
710,1.033798241336e-02,1.938079909812e-04,1255,1330
711,0.000000000000e+00,5.048837521545e-05,2794,2794
712,0.000000000000e+00,5.048837521545e-05,2795,2795
713,0.000000000000e+00,5.048837521545e-05,2796,2796
714,2.395440555147e-03,4.081277557783e-04,1960,571
715,3.569553416021e-03,4.174778919732e-04,1789,553
716,0.000000000000e+00,5.048837521545e-05,2797,2797
717,4.322202004777e-03,7.832399309897e-05,1699,2093
718,0.000000000000e+00,5.048837521545e-05,2798,2798
719,6.955476364166e-03,2.509029911983e-04,1460,1066
720,0.000000000000e+00,5.048837521545e-05,2799,2799
721,0.000000000000e+00,5.048837521545e-05,2800,2800
722,2.466389364351e-02,2.023942403997e-04,527,1285
723,5.851026725151e-03,1.551800122187e-04,1540,1512
724,0.000000000000e+00,5.048837521545e-05,2801,2801
725,3.496501802303e-03,1.161691674410e-04,1800,1759
726,0.000000000000e+00,5.048837521545e-05,2802,2802
727,0.000000000000e+00,5.048837521545e-05,2803,2803
728,0.000000000000e+00,5.048837521545e-05,2804,2804
729,0.000000000000e+00,5.048837521545e-05,2805,2805
730,9.984596204897e-03,1.898932968526e-04,1277,1348
731,0.000000000000e+00,5.048837521545e-05,2806,2806
732,0.000000000000e+00,5.048837521545e-05,2807,2807
733,1.016082391514e-02,2.523305168539e-04,1268,1060
734,0.000000000000e+00,5.048837521545e-05,2808,2808
735,0.000000000000e+00,5.048837521545e-05,2809,2809
736,0.000000000000e+00,5.048837521545e-05,2810,2810
737,7.281228121631e-02,1.739633941808e-03,15,24
738,0.000000000000e+00,5.048837521545e-05,2811,2811
739,8.996736216455e-03,4.832200308594e-04,1338,428
741,1.329384036243e-02,1.932754903433e-04,1098,1334
742,5.782560702332e-03,1.756966000070e-04,1546,1403
743,3.710143684641e-03,8.741097734750e-05,1776,2023
744,3.337921934448e-03,6.773182241034e-05,1825,2203
745,0.000000000000e+00,5.048837521545e-05,2812,2812
746,5.797585059597e-03,2.043592122300e-04,1544,1273
748,4.082541739765e-03,1.261906907857e-04,1727,1698
749,8.555187849167e-03,1.620516887760e-04,1357,1474
750,5.173141243571e-03,2.152130116379e-04,1609,1226
751,0.000000000000e+00,5.048837521545e-05,2813,2813
752,0.000000000000e+00,5.048837521545e-05,2814,2814
753,0.000000000000e+00,5.048837521545e-05,2815,2815
754,0.000000000000e+00,5.048837521545e-05,2816,2816
755,0.000000000000e+00,5.048837521545e-05,2817,2817
756,8.268587414911e-03,5.969754163148e-04,1376,286
758,0.000000000000e+00,5.048837521545e-05,2818,2818
759,0.000000000000e+00,5.048837521545e-05,2819,2819
760,5.129708284503e-03,2.818244337318e-04,1613,944
761,1.895152466104e-02,3.715817781353e-04,782,662
762,8.054172476627e-02,1.742145934842e-03,5,23
763,1.995135892836e-02,3.275580939901e-04,724,777
764,1.552514877854e-02,2.728169667366e-04,960,978
765,3.386931653849e-02,4.910094521314e-04,226,415
766,0.000000000000e+00,5.048837521545e-05,2820,2820
767,0.000000000000e+00,5.048837521545e-05,2821,2821
768,0.000000000000e+00,5.048837521545e-05,2822,2822
769,8.264886640572e-03,4.825598497359e-04,1377,430
770,0.000000000000e+00,5.048837521545e-05,2823,2823
771,5.535197356374e-03,3.847538048650e-04,1572,624
772,0.000000000000e+00,5.048837521545e-05,2824,2824
773,0.000000000000e+00,5.048837521545e-05,2825,2825
774,0.000000000000e+00,5.048837521545e-05,2826,2826
775,0.000000000000e+00,5.048837521545e-05,2827,2827
776,0.000000000000e+00,5.048837521545e-05,2828,2828
778,7.583250439170e-03,1.156329828542e-04,1423,1769
779,2.925828121246e-03,7.792432947895e-05,1889,2099
780,0.000000000000e+00,5.048837521545e-05,2829,2829
781,0.000000000000e+00,5.048837521545e-05,2830,2830
782,0.000000000000e+00,5.048837521545e-05,2831,2831
783,0.000000000000e+00,5.048837521545e-05,2832,2832
784,4.370928416820e-03,2.193035083409e-04,1691,1198
785,0.000000000000e+00,5.048837521545e-05,2833,2833
786,0.000000000000e+00,5.048837521545e-05,2834,2834
787,0.000000000000e+00,5.048837521545e-05,2835,2835
788,0.000000000000e+00,5.048837521545e-05,2836,2836
789,1.568328473664e-02,4.452884776238e-04,950,486
791,2.244381057756e-03,7.624869786376e-05,1985,2115
792,0.000000000000e+00,5.048837521545e-05,2837,2837
793,1.783760088704e-03,9.775980366913e-05,2047,1912
794,5.856166669448e-03,1.927655086763e-04,1538,1338
795,3.846338136503e-03,1.120563954606e-04,1757,1806
796,0.000000000000e+00,5.048837521545e-05,2838,2838
797,6.309911888580e-04,1.659466010523e-04,2225,1454
798,6.626838422233e-03,1.591301933163e-04,1486,1492
799,0.000000000000e+00,5.048837521545e-05,2839,2839
800,0.000000000000e+00,5.048837521545e-05,2840,2840
801,0.000000000000e+00,5.048837521545e-05,2841,2841
802,3.380514118190e-03,1.725253440244e-04,1820,1422
803,8.514674953461e-03,1.548380011779e-04,1359,1515
804,0.000000000000e+00,5.048837521545e-05,2842,2842
805,1.019085583119e-02,1.759738743438e-04,1264,1401
806,2.784530490743e-03,1.486892409344e-04,1905,1545
807,0.000000000000e+00,5.048837521545e-05,2843,2843
808,0.000000000000e+00,5.048837521545e-05,2844,2844
810,9.308737663780e-03,9.687270197926e-05,1322,1925
811,0.000000000000e+00,5.048837521545e-05,2845,2845
812,0.000000000000e+00,5.048837521545e-05,2846,2846
813,1.093537533410e-02,2.063815559526e-04,1223,1266
814,0.000000000000e+00,5.048837521545e-05,2847,2847
815,0.000000000000e+00,5.048837521545e-05,2848,2848
816,0.000000000000e+00,5.048837521545e-05,2849,2849
817,1.412183290357e-02,4.434905786064e-04,1044,491
818,0.000000000000e+00,5.048837521545e-05,2850,2850
819,0.000000000000e+00,5.048837521545e-05,2851,2851
820,3.829431061828e-03,9.716273975702e-05,1760,1923
821,0.000000000000e+00,5.048837521545e-05,2852,2852
822,3.392995173569e-03,1.981779592990e-04,1817,1304
823,1.404090739017e-03,6.485918837053e-05,2102,2246
824,0.000000000000e+00,5.048837521545e-05,2853,2853
825,4.295391955507e-02,9.638968270759e-04,99,106
826,1.227003482931e-02,1.049663211433e-04,1152,1868
827,1.290257277302e-02,1.647591606916e-04,1118,1461
829,5.822650735754e-03,3.007336524470e-04,1543,876
830,0.000000000000e+00,5.048837521545e-05,2854,2854
831,0.000000000000e+00,5.048837521545e-05,2855,2855
832,0.000000000000e+00,5.048837521545e-05,2856,2856
835,0.000000000000e+00,5.048837521545e-05,2857,2857
836,1.008498120067e-02,1.063365805144e-04,1273,1856
837,3.205624810183e-03,1.511380661392e-04,1845,1534
838,5.278505007799e-03,2.267230316334e-04,1600,1172
839,2.778466051670e-03,1.156407805555e-04,1906,1768
840,1.909020394292e-02,6.004134550396e-04,770,284
841,0.000000000000e+00,5.048837521545e-05,2858,2858
842,0.000000000000e+00,5.048837521545e-05,2859,2859
843,0.000000000000e+00,5.048837521545e-05,2860,2860
844,8.951835372135e-03,1.481481864513e-04,1341,1551
845,0.000000000000e+00,5.048837521545e-05,2861,2861
847,0.000000000000e+00,5.048837521545e-05,2862,2862
848,0.000000000000e+00,5.048837521545e-05,2863,2863
849,5.325196469717e-03,2.841702159681e-04,1592,935
850,0.000000000000e+00,5.048837521545e-05,2864,2864
851,0.000000000000e+00,5.048837521545e-05,2865,2865
852,2.926302523335e-04,5.098738822629e-05,2280,2370
853,8.454811645025e-03,1.333146887089e-04,1364,1647
854,0.000000000000e+00,5.048837521545e-05,2866,2866
855,0.000000000000e+00,5.048837521545e-05,2867,2867
856,3.185993631124e-02,3.268896638802e-04,271,782
857,2.298407386741e-02,4.762528836352e-04,593,440
859,1.554164347954e-02,3.032325110763e-04,959,868
860,0.000000000000e+00,5.048837521545e-05,2868,2868
861,7.793718004491e-03,1.374804087132e-04,1411,1618
862,0.000000000000e+00,5.048837521545e-05,2869,2869
863,5.599357115652e-03,4.987276264379e-04,1562,403
864,4.706933451832e-03,9.408009962441e-05,1646,1947
865,0.000000000000e+00,5.048837521545e-05,2870,2870
866,4.432792396777e-03,8.953655408174e-05,1687,2006
867,0.000000000000e+00,5.048837521545e-05,2871,2871
868,4.842683606971e-03,1.487322129578e-04,1635,1544
869,0.000000000000e+00,5.048837521545e-05,2872,2872
870,0.000000000000e+00,5.048837521545e-05,2873,2873
871,1.650448444744e-02,1.929448874553e-04,909,1337
872,0.000000000000e+00,5.048837521545e-05,2874,2874
873,9.864485492023e-03,1.713541790352e-04,1288,1430
874,0.000000000000e+00,5.048837521545e-05,2875,2875
875,3.092477929597e-03,1.781746421946e-04,1864,1395
876,0.000000000000e+00,5.048837521545e-05,2876,2876
877,0.000000000000e+00,5.048837521545e-05,2877,2877
878,9.890429945899e-03,1.912893259029e-04,1285,1345
879,0.000000000000e+00,5.048837521545e-05,2878,2878
880,0.000000000000e+00,5.048837521545e-05,2879,2879
881,4.330073815491e-03,1.570482408321e-04,1698,1504
882,3.500305969733e-03,8.043790362424e-05,1799,2078
883,0.000000000000e+00,5.048837521545e-05,2880,2880
885,3.876828215663e-03,8.329161564435e-05,1755,2055
886,0.000000000000e+00,5.048837521545e-05,2881,2881
887,1.796359653846e-02,2.374274326755e-04,833,1123
888,0.000000000000e+00,5.048837521545e-05,2882,2882
889,0.000000000000e+00,5.048837521545e-05,2883,2883
890,0.000000000000e+00,5.048837521545e-05,2884,2884
891,0.000000000000e+00,5.048837521545e-05,2885,2885
892,0.000000000000e+00,5.048837521545e-05,2886,2886
893,1.003083944248e-02,3.524825623382e-04,1274,717
895,1.101006303740e-02,2.394773338904e-04,1212,1114
896,2.794078657153e-02,6.127426031800e-04,393,274
897,2.967828026650e-03,2.141148639222e-04,1883,1234
898,0.000000000000e+00,5.048837521545e-05,2887,2887
899,0.000000000000e+00,5.048837521545e-05,2888,2888
900,0.000000000000e+00,5.048837521545e-05,2889,2889
902,0.000000000000e+00,5.048837521545e-05,2890,2890
903,1.191459740645e-03,9.337237475201e-05,2131,1976
904,1.845797075186e-02,3.128002543471e-04,809,834
905,0.000000000000e+00,5.048837521545e-05,2891,2891
906,2.235647772243e-03,2.137231991812e-04,1986,1236
907,7.947297519218e-03,1.988330110165e-04,1396,1302
908,2.331090517041e-02,2.321031494042e-04,582,1151
909,0.000000000000e+00,5.048837521545e-05,2892,2892
910,0.000000000000e+00,5.048837521545e-05,2893,2893
911,0.000000000000e+00,5.048837521545e-05,2894,2894
912,0.000000000000e+00,5.048837521545e-05,2895,2895
913,9.401727744661e-03,1.484622602368e-04,1311,1548
914,0.000000000000e+00,5.048837521545e-05,2896,2896
915,0.000000000000e+00,5.048837521545e-05,2897,2897
916,0.000000000000e+00,5.048837521545e-05,2898,2898
917,0.000000000000e+00,5.048837521545e-05,2899,2899
918,4.280015223482e-03,1.701082021872e-04,1703,1437
919,0.000000000000e+00,5.048837521545e-05,2900,2900
920,0.000000000000e+00,5.048837521545e-05,2901,2901
921,0.000000000000e+00,5.048837521545e-05,2902,2902
922,1.118345984067e-02,1.110051907485e-03,1201,69
923,0.000000000000e+00,5.048837521545e-05,2903,2903
924,0.000000000000e+00,5.048837521545e-05,2904,2904
926,0.000000000000e+00,5.048837521545e-05,2905,2905
927,0.000000000000e+00,5.048837521545e-05,2906,2906
928,3.551784486787e-03,2.002472052472e-04,1793,1293
929,2.583547179012e-03,1.109334445601e-04,1928,1815
930,3.808391775193e-03,5.857216308821e-04,1762,296
931,0.000000000000e+00,5.048837521545e-05,2907,2907
932,6.270094222896e-03,1.462467114462e-04,1510,1562
933,0.000000000000e+00,5.048837521545e-05,2908,2908
934,3.343438583624e-03,7.951151041500e-05,1823,2085
935,1.324762036827e-02,3.425606514328e-04,1100,744
936,6.408119593646e-03,1.053656890824e-04,1500,1863
937,1.867025597668e-02,3.566482142371e-04,797,703
938,9.478416740463e-03,1.717030648978e-04,1307,1427
940,0.000000000000e+00,5.048837521545e-05,2909,2909
941,1.279074092805e-02,7.799558514418e-04,1122,163
942,2.403444308210e-03,8.053972486078e-05,1959,2077
943,4.512035078560e-03,1.404373547964e-04,1676,1597
944,0.000000000000e+00,5.048837521545e-05,2910,2910
945,5.589636610614e-03,1.122172542767e-04,1563,1803
946,2.583386022460e-02,2.068676729412e-04,480,1264
